mode	unit	index	question	answer	options	unitLabel	passageTitle
SOCIAL_6_U09	明治時代	22	戊辰戦争は どんな 争い？	新政府軍と 旧幕府側の 戦い	新政府軍と 旧幕府側の 戦い | 源氏と 平氏の 戦い | 元との 戦い | 農民だけの 争い		
SOCIAL_6_U09	明治時代	23	明治政府が 目ざした 国づくりとして 近い ものは？	中央集権の 近代国家	中央集権の 近代国家 | 幕府中心の 国 | 貴族だけの 国 | 村だけで 決める 国		
SOCIAL_6_U09	明治時代	24	廃藩置県で 何が 変わった？	藩を なくし 県を 置いた	藩を なくし 県を 置いた | 県を なくし 藩を 置いた | 幕府を 作った | 鎖国を 完成した		
SOCIAL_6_U09	明治時代	25	版籍奉還で 大名が 返した ものとして 近い ものは？	土地と 人民	土地と 人民 | 鉄道と 工場 | 船と 港だけ | 学校と 教科書		
SOCIAL_6_U09	明治時代	26	四民平等で 変わった こととして 近い ものは？	身分制度が 改められた	身分制度が 改められた | 武士だけが 支配した | 農民が いなくなった | 外国人だけが 政治した		
SOCIAL_6_U09	明治時代	27	廃刀令で 禁じられた こととして 近い ものは？	武士が 刀を 持つこと	武士が 刀を 持つこと | 農民が 米を 作ること | 子どもが 学校へ 行くこと | 商人が 商売すること		
SOCIAL_6_U09	明治時代	28	学制が 出された 目的として 近い ものは？	多くの 子どもが 学べる ように するため	多くの 子どもが 学べる ように するため | 武士だけを 教えるため | 学校を なくすため | 寺を 増やすため		
SOCIAL_6_U09	明治時代	29	徴兵令で 変わった こととして 近い ものは？	国民が 兵役を 負う しくみが できた	国民が 兵役を 負う しくみが できた | 武士だけが 戦った | 軍隊が なくなった | 外国が 守った		
SOCIAL_6_U09	明治時代	30	地租改正で 税の 納め方は どう 変わった？	米ではなく お金で 納める	米ではなく お金で 納める | 税を 納めなくなった | 魚で 納める | 労働だけで 納める		
SOCIAL_6_U09	明治時代	31	地租改正で 地券が 発行された 理由として 近い ものは？	土地の 所有者を はっきりさせるため	土地の 所有者を はっきりさせるため | 学校の 入学券に するため | 鉄道に 乗るため | 選挙券に するため		
SOCIAL_6_U09	明治時代	32	富国強兵の ねらいとして 近い ものは？	国を 豊かにし 軍を 強くする	国を 豊かにし 軍を 強くする | 国を 小さくする | 農業を なくす | 外国と 交流しない		
SOCIAL_6_U09	明治時代	33	殖産興業とは どんな 政策？	産業を 育てる 政策	産業を 育てる 政策 | 寺を 建てる 政策 | 鎖国する 政策 | 幕府を 作る 政策		
SOCIAL_6_U09	明治時代	34	明治政府が 官営工場を 作った 理由として 近い ものは？	近代産業を 育てるため	近代産業を 育てるため | 農業を やめるため | 国会を なくすため | 鎖国するため		
SOCIAL_6_U09	明治時代	35	富岡製糸場と 関係が 深い 産業は？	製糸業	製糸業 | 自動車工業 | 石油化学工業 | 宇宙産業		
SOCIAL_6_U09	明治時代	36	明治時代に 鉄道が 開通した ことで 変わった ことは？	人や 物の 移動が 速くなった	人や 物の 移動が 速くなった | 海が なくなった | 米づくりが 禁止された | 学校が なくなった		
SOCIAL_6_U09	明治時代	37	日本で 最初の 鉄道が 結んだ 区間として 学ぶ ことが 多い のは？	新橋・横浜	新橋・横浜 | 江戸・京都 | 奈良・大阪 | 札幌・那覇		
SOCIAL_6_U09	明治時代	38	文明開化で くらしに 見られた 変化として 正しい ものは？	洋服や 牛なべが 広がった	洋服や 牛なべが 広がった | たて穴住居に もどった | 米が 食べられなくなった | 文字が なくなった		
SOCIAL_6_U09	明治時代	39	福沢諭吉と 関係が 深い こととして 近い ものは？	学問の 大切さを 説いた	学問の 大切さを 説いた | 鎖国を 完成した | 元寇を しりぞけた | 江戸幕府を 開いた		
SOCIAL_6_U09	明治時代	40	自由民権運動で 人々が 求めた ことは？	国会開設や 憲法制定	国会開設や 憲法制定 | 鎖国の 復活 | 幕府の 再開 | 年貢の 増加		
SOCIAL_6_U09	明治時代	41	自由民権運動と 関係が 深い 人物として 知られる のは？	板垣退助	板垣退助 | 聖武天皇 | 足利義満 | 徳川家康		
SOCIAL_6_U09	明治時代	42	大日本帝国憲法が 発布された 年として 学ぶ ことが 多い のは？	1889年	1889年 | 1603年 | 1192年 | 710年		
SOCIAL_6_U09	明治時代	43	帝国議会が 開かれた ことから わかる ことは？	近代的な 政治制度が 整えられた	近代的な 政治制度が 整えられた | 幕府政治に もどった | 鎖国が 完成した | 貴族だけの 政治に なった		
SOCIAL_6_U09	明治時代	44	条約改正が 明治政府の 大きな 課題だった 理由は？	不平等な 条約を 改めるため	不平等な 条約を 改めるため | 国内の 村を 分けるため | 鉄道を なくすため | 学校を 閉じるため		
SOCIAL_6_U09	明治時代	45	日清戦争で 日本が 戦った 相手は？	清	清 | ロシア | アメリカ | 元		
SOCIAL_6_U09	明治時代	46	日露戦争で 日本が 戦った 相手は？	ロシア	ロシア | 清 | イギリス | 元		
SOCIAL_6_U09	明治時代	47	明治時代の 戦争や 条約を 学ぶ ときに 大切な 見方は？	国際関係の 中で 日本を 見る	国際関係の 中で 日本を 見る | 日本だけを 見て 終える | 地図を 使わない | 年表を 見ない		
SOCIAL_6_U09	明治時代	48	明治時代の 産業発展で 起きた 問題として 近い ものは？	公害や 労働問題	公害や 労働問題 | 鎖国の 完成 | たて穴住居の 増加 | 幕府の 復活		
SOCIAL_6_U09	明治時代	49	足尾銅山鉱毒事件と 関係が 深い 人物として 知られる のは？	田中正造	田中正造 | 豊臣秀吉 | 源頼朝 | 聖徳太子		
SOCIAL_6_U10	大正時代	0	大正時代に 広がった 考え方を 何という？	大正デモクラシー	大正デモクラシー | 鎖国 | 富国強兵 | 楽市楽座		
SOCIAL_6_U10	大正時代	1	大正時代の 政治参加の 広がりと 関係が 深い 法律は？	普通選挙法	普通選挙法 | 廃刀令 | 治安警察法 | 地租改正		
SOCIAL_6_U10	大正時代	2	大正時代に 強まった 考えとして 正しい ものは？	民主主義	民主主義 | 身分制度 | 鎖国 | 参勤交代		
SOCIAL_6_U10	大正時代	3	大正時代に さかんに なった 政治として 近い ものは？	政党政治	政党政治 | 幕府政治 | 武家政治 | 院政		
SOCIAL_6_U10	大正時代	4	大正時代を 学ぶ 理由として よい ものは？	民主的な 動きの 広がりを 知るため	民主的な 動きの 広がりを 知るため | 電流を 覚えるため | 工業を 学ぶため | 星座を 覚えるため		
SOCIAL_6_U10	大正時代	5	普通選挙法の 意味として 正しい ものは？	選挙できる 人が 広がった	選挙できる 人が 広がった | 選挙が なくなった | 税が なくなった | 戦争が 終わった		
SOCIAL_6_U10	大正時代	6	大正時代の 社会の 変化として 近い ものは？	大衆文化が 広がる	大衆文化が 広がる | 鎖国が 強まる | たて穴住居に もどる | 幕府が できる		
SOCIAL_6_U10	大正時代	7	大正時代の 特色として 正しい ものは？	自由や 参加を 求める 動きが 強まる	自由や 参加を 求める 動きが 強まる | 武士の 政治 | 国会が ない | 工場が ない		
SOCIAL_6_U10	大正時代	8	大正時代に 女性の 地位向上を 求める 動きが 出た ことから わかる ことは？	社会が 変わり始めた	社会が 変わり始めた | 月が 明るい | 海が へる | 山が 高い		
SOCIAL_6_U10	大正時代	9	大正時代を 学ぶ と わかる こととして よい ものは？	現代の 民主主義へ つながる 動き	現代の 民主主義へ つながる 動き | 昔は ずっと 同じ | 国会は 関係ない | 社会は 変わらない		
SOCIAL_6_U10	大正時代	10	大正時代の 次に つづく 時代は？	昭和時代	昭和時代 | 奈良時代 | 平安時代 | 室町時代		
SOCIAL_6_U10	大正時代	11	第一次世界大戦が 大正時代の 日本に 与えた えいきょうとして 近い ものは？	景気が よくなる 時期が あった	景気が よくなる 時期が あった | 鎖国した | 海が なくなった | 山が へった		
SOCIAL_6_U10	大正時代	12	大正時代の 政治の 変化を 知る 手がかりとして よい ものは？	法律や 新聞記事	法律や 新聞記事 | テレビ | パソコン | ゲーム		
SOCIAL_6_U10	大正時代	13	大正時代に 大切だった 見方として よい ものは？	国民の 意見を 取り入れること	国民の 意見を 取り入れること | 武士だけで 決めること | 将軍が 決めること | 何も 決めないこと		
SOCIAL_6_U10	大正時代	14	大正時代の くらしの 変化として 正しい ものは？	都市生活が 広がる	都市生活が 広がる | たて穴住居に もどる | 工場が なくなる | 国会が なくなる		
SOCIAL_6_U10	大正時代	15	大正デモクラシーという ことばから わかる こととして よい ものは？	民主的な 考えが 広がる	民主的な 考えが 広がる | 独裁が 広がる | 鎖国が 進む | 武士が 力を もつ		
SOCIAL_6_U10	大正時代	16	大正時代の 文化に 関係が 深い ものは？	大衆文化	大衆文化 | 天平文化 | 国風文化 | 桃山文化		
SOCIAL_6_U10	大正時代	17	大正時代に 多くの 人が 政治に 関心を もった 理由として 近い ものは？	くらしと 政治が 深く 関係するから	くらしと 政治が 深く 関係するから | 月が 明るいから | 山が 高いから | 海が 広いから		
SOCIAL_6_U10	大正時代	18	大正デモクラシーが 広がった 背景として 近い ものは？	国民が 政治参加を 求めたから	国民が 政治参加を 求めたから | 幕府が 強くなったから | 鎖国が 完成したから | 武士が 復活したから		
SOCIAL_6_U10	大正時代	19	護憲運動で 人々が 守ろうと した ものは？	憲法にもとづく 政治	憲法にもとづく 政治 | 幕府の きまり | 鎖国の きまり | 年貢の きまり		
SOCIAL_6_U10	大正時代	20	大正時代に 政党内閣が 成立した ことから わかる ことは？	政党の 役わりが 大きくなった	政党の 役わりが 大きくなった | 将軍が 政治した | 国会が なくなった | 武士が 支配した		
SOCIAL_6_U10	大正時代	21	原敬内閣の 特色として 近い ものは？	本格的な 政党内閣	本格的な 政党内閣 | 江戸幕府の 内閣 | 貴族だけの 政治 | 鎖国の 政府		
SOCIAL_6_U10	大正時代	22	普通選挙法で 選挙権が 広がった 対象として 学ぶ ことが 多い のは？	一定年齢以上の 男子	一定年齢以上の 男子 | すべての 子ども | 外国人だけ | 武士だけ		
SOCIAL_6_U10	大正時代	23	普通選挙法が 成立した 年として 学ぶ ことが 多い のは？	1925年	1925年 | 1603年 | 1192年 | 710年		
SOCIAL_6_U10	大正時代	24	普通選挙法と 同じ 年に 成立した、思想を 取りしまる 法律は？	治安維持法	治安維持法 | 御成敗式目 | 武家諸法度 | 班田収授法		
SOCIAL_6_U10	大正時代	25	治安維持法が 作られた ことから わかる ことは？	政府が 社会運動を 警戒した	政府が 社会運動を 警戒した | 選挙が 完全に 自由だった | 幕府が 復活した | 鎖国が 始まった		
SOCIAL_6_U10	大正時代	26	米騒動が 起きた 直接の きっかけとして 近い ものは？	米の 値段が 上がったこと	米の 値段が 上がったこと | 鉄道が なくなったこと | 学校が ふえたこと | 海が なくなったこと		
SOCIAL_6_U10	大正時代	27	米騒動が 政治に 与えた えいきょうとして 近い ものは？	内閣が 退く きっかけに なった	内閣が 退く きっかけに なった | 幕府が 開かれた | 鎖国が 完成した | 国会が なくなった		
SOCIAL_6_U10	大正時代	28	第一次世界大戦中に 日本の 産業が 伸びた 理由として 近い ものは？	輸出が ふえたから	輸出が ふえたから | 工場が すべて なくなったから | 鎖国したから | 農業を 禁止したから		
SOCIAL_6_U10	大正時代	29	大戦後に 景気が 悪くなった ことから わかる ことは？	世界の 動きが 日本経済に 影響した	世界の 動きが 日本経済に 影響した | 日本は 世界と 関係なかった | 政治と 経済は 無関係だった | 物の 値段は 変わらない		
SOCIAL_6_U10	大正時代	30	関東大震災が 起きた 年として 学ぶ ことが 多い のは？	1923年	1923年 | 1868年 | 1603年 | 1192年		
